FID;rate_5;rate_10;rate_25;rate_50;rate_100;rate_300;rate_500;rate_1000;rate_2000;ari10;ari50;ari100;ari200;ari500;ari1000;ari2500;ari500P;ari500M;ari500LL;ari500ZL;POINT_X;POINT_Y
7,733;0.395073809350642;0.210029697929530;0.071969243009651;0.026683315767247;0.008574515409356;0.001097500211099;0.000379044799277;0.000077262244162;0.000012335101736;0.192812850424892;0.600049381739050;0.914174690426133;1.354105736004054;2.211143290663882;3.138000262225860;4.875100057046630;4.527746062810972;0.841625181701456;1.242244291173435;0.971462595534732;164.761413573999990;-21.204509735100000
7,734;0.348848648189313;0.180916762818274;0.061020859516466;0.022818415701051;0.007548967981365;0.001078755437352;0.000412490937786;0.000103703108549;0.000021861707205;0.169010251825729;0.544958375105067;0.842826115895024;1.273851971640541;2.140477402695028;3.123541304216954;5.079351402822993;4.503414530374341;0.739909793084399;1.226502054724475;0.946944276597849;164.599914551000010;-21.066192627000000
7,735;0.379683402116748;0.200339621036431;0.069768447510222;0.026875325584891;0.009182536139846;0.001393438235365;0.000550537667244;0.000146059710789;0.000033165963835;0.186739053625450;0.608589659299392;0.948440482189459;1.440825766221115;2.446601956279757;3.606458504004928;5.930993573673412;5.247089923860135;0.855592794648006;1.427906994706244;1.138221084265239;164.478134154999990;-21.024246215800002
7,736;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;0.100000000000000;164.343109131000010;-20.871313095100000
7,737;0.395666992805578;0.213951588778865;0.075300492453566;0.028516727010725;0.009381363724016;0.001261159266852;0.000453945852458;0.000102210937460;0.000018984518557;0.198846036617853;0.628459732193859;0.962363847152953;1.433397214280490;2.357836358363956;3.373962567514270;5.311627964101618;4.771336661027638;0.847519743111132;1.325629373351997;0.971598737932695;164.241012573000010;-20.722736358599999
7,738;0.208439566775316;0.098515217409285;0.029049197762227;0.009736100362239;0.002852279617386;0.000314827103674;0.000099930921169;0.000017417574200;0.000002226558362;0.100000000000000;0.319683122266110;0.491413435080102;0.734432892869579;1.206500770283673;1.718529329832725;2.680160085342994;2.440969236818025;0.414148940475063;0.679659623356692;0.486879674218747;164.077865601000010;-20.603157043500001
7,739;0.303457708286168;0.154992808394314;0.051366199936197;0.018906002451652;0.006048510870451;0.000750747345289;0.000254160741899;0.000050455161351;0.000007754694206;0.147184002103872;0.481212144576125;0.743475701518451;1.112549112629294;1.827436529738334;2.601840624708246;4.050435276537299;3.708641500468397;0.638816416824210;1.023390770449986;0.730086505388219;163.950515747000000;-20.439249038700002
7,740;0.330297069101682;0.171696399594630;0.057560566638602;0.021222264246548;0.006805920735269;0.000837417712114;0.000276962659357;0.000052296370312;0.000007605528868;0.161408678861131;0.519233607520366;0.796988569127010;1.189882504131342;1.942530800582682;2.751322377838378;4.232543925825119;3.911051156725358;0.669078039160747;1.090449316457184;0.828564384265368;163.869400023999990;-20.262660980200000
7,741;0.376508739881170;0.201534627090649;0.071190502252578;0.027437044098453;0.009178770891214;0.001216887189928;0.000426209099976;0.000090919708835;0.000015683849298;0.189339732417546;0.615440918776342;0.949675779078131;1.417439689371160;2.324415194497123;3.305179123655066;5.148513022874164;4.630655179358582;0.813366159896791;1.295140488324332;0.934008602124442;163.740295409999990;-20.095590591400001
7,742;0.341785338680076;0.180168420986594;0.062168576837189;0.023519443157921;0.007716828563675;0.000975403898820;0.000327950058723;0.000064212029315;0.000009799315102;0.170360908399081;0.555721898349214;0.856469158673857;1.280273352008160;2.092983291826609;2.961558882002617;4.563177766210615;4.119737483378870;0.728768181451797;1.165623363876421;0.835771034233336;163.620880126999990;-19.956703185999999
7,743;0.324357934985203;0.169325995200906;0.057330365978443;0.021211106971924;0.006721419489576;0.000783389973446;0.000252431976516;0.000046531032999;0.000006651363823;0.160176056449067;0.518964191369987;0.793838337284325;1.177413619310083;1.901392145598972;2.670486047031703;4.076352972201210;3.698242316213422;0.675728774358316;1.040566313305241;0.718276596586287;163.472381592000000;-19.797912597700002
7,744;0.380191906125452;0.204921477837696;0.073214095308230;0.028414173155742;0.009510299353238;0.001225726472780;0.000416981009019;0.000084341600379;0.000013678631144;0.193270972873249;0.630031209920288;0.969721051438319;1.441937591520777;2.345147997374745;3.308571594429778;5.093364013284030;4.573740956577624;0.840093110341598;1.291859790930353;0.928970705559020;163.351409912000010;-19.644432067899999
7,745;0.332384947925174;0.176872505330435;0.061581648026143;0.023147315507690;0.007415283988779;0.000863790959775;0.000273175720564;0.000047971808107;0.000006437666792;0.168617062710650;0.549282417787200;0.839801500553167;1.244494361700331;2.002004779101514;2.801079771882755;4.235397794785566;3.849512018488936;0.723869959741984;1.096527558111343;0.814120961857272;163.226486206000000;-19.495929717999999
7,746;0.714812900057709;0.445321266054985;0.198120861286820;0.091882843933034;0.036899888748148;0.006390526656227;0.002468476728572;0.000585765478997;0.000115497746966;0.464817484555122;1.507560022394774;2.313047461586245;3.433281815600663;5.554543148115768;7.791028652989112;11.851494476908169;10.959617886438076;2.049624544742709;3.082209540545522;2.300781232008983;163.295791626000010;-19.301425933800001
7,747;0.612546619470704;0.370926956047168;0.158795491497649;0.071248554887259;0.027563753469986;0.004382800798672;0.001595084176672;0.000341629357157;0.000059300147542;0.377912766748581;1.235354689542271;1.887982898327181;2.794016379502940;4.471704588253296;6.221354599920526;9.338672961797462;8.653174431642347;1.649366702991753;2.428970526878701;1.707482823624562;163.462768555000000;-19.218904495200000
7,748;0.616800938137111;0.373422641491254;0.159065930594594;0.070703060172658;0.027005011540391;0.004320832862705;0.001622845582831;0.000377196749378;0.000074108838761;0.376850702246335;1.216752543470547;1.861261263317059;2.767905199526827;4.492829933160304;6.340583771220858;9.724126882298153;8.918675672510435;1.642865278592803;2.498448809724351;1.898837289305386;163.615219115999990;-19.179113388099999
7,749;0.558111874521941;0.331571791481568;0.139163206192832;0.062038081729789;0.024239257485727;0.004254170709767;0.001688271808862;0.000410622334712;0.000079058403703;0.335956225516396;1.138948129286883;1.788944412088757;2.728180511907951;4.562160621985524;6.540968266874512;10.098311915650438;8.856790569283595;1.575926323609415;2.710909266838384;2.260133001835569;163.794097900000000;-19.469753265400001
7,750;0.505626500561672;0.295589236806023;0.125378333399440;0.058510448542440;0.024894567753628;0.005656773865715;0.002706922476457;0.000886641993106;0.000231592309154;0.309924120041283;1.182746795740833;1.985014147763466;3.271760165252680;6.090585383225853;9.311139432035438;15.326387714619665;12.550887864552470;1.820389041702541;4.153044219288075;3.815584160274881;163.924209595000010;-19.577379226700000
7,751;0.569577984330015;0.337923620199130;0.145018375911088;0.068306748211154;0.029293493121289;0.006313744824596;0.002797287543503;0.000794463554112;0.000178357971324;0.355279281170902;1.335181727795954;2.198141416365330;3.486046068621118;6.071828196792024;8.876331784683909;13.930798301262524;11.552954861281668;2.101541902794692;3.798236213946186;3.174755482182526;164.037033081000000;-19.762567520099999
7,752;0.602250052378399;0.361108488989599;0.157961291667258;0.074675480796857;0.031316412516671;0.006171012478173;0.002617294591344;0.000724268070242;0.000169181156195;0.385983796969260;1.380622075891401;2.207035857872159;3.408958941192370;5.811604977573110;8.462387674780503;13.392746493669172;11.431797313258068;2.034573721417823;3.492049737843638;2.911263514034246;164.185501098999990;-19.890542984000000
7,753;0.575765551292547;0.344196869192917;0.147365093526015;0.066915078667765;0.026360693908028;0.004547041591890;0.001791076059345;0.000441157104211;0.000089343464926;0.355891929787202;1.205507042485968;1.876750217868650;2.840841289424336;4.712282466796193;6.736774891781487;10.446814926119837;9.009732343008269;1.730919147887336;2.753507590865494;2.205313934619850;164.335800170999990;-20.032184600800001
7,754;0.644279527297939;0.391590728008910;0.171376831774922;0.079650982887627;0.032400917695531;0.005953240197122;0.002421688112368;0.000623383778556;0.000131425085063;0.411596016786746;1.395420325483746;2.188286425240289;3.318689789454498;5.534438560612930;7.922333912951139;12.292174816525330;10.895507098377275;1.972234794491885;3.255792582318974;2.725251801937621;164.434432982999990;-20.190769195600001
7,755;0.557521294207645;0.328572199117107;0.140049109030144;0.064958182335176;0.026903446543361;0.005278960347891;0.002225441253793;0.000594421006914;0.000127125543087;0.342340729461056;1.239738933932564;1.991819271809989;3.097762529760189;5.301308755471658;7.687067498903015;12.062832839625003;10.208178484119593;1.854393961389845;3.231431559918974;2.867719292357694;164.582702637000010;-20.279342651400000
7,756;0.631543507653474;0.380436188729652;0.163863358292225;0.075344991928013;0.030488474430103;0.005592044283371;0.002264094910345;0.000581607121768;0.000126703758810;0.393100548820248;1.339186505762188;2.105767479827322;3.198491667309800;5.338088933583890;7.645739021131781;11.935069897518252;10.300933450835775;1.952381456664947;3.097502044224146;2.360407301173765;164.733078003000000;-20.426637649500002
7,757;0.649194074951933;0.391957123827556;0.169621161328666;0.078213605858430;0.031595578516986;0.005713334663775;0.002305048551357;0.000597392628401;0.000132572322065;0.406060846696305;1.368733764755711;2.141509600782485;3.237285059750405;5.390197994236010;7.730776955154362;12.110625978820055;10.636442118373896;1.947663380755705;3.114996448237870;2.356410180031193;164.869445801000010;-20.571569442700000
7,758;0.581103300717423;0.343898207832951;0.143498032209152;0.063602081653368;0.024453152331100;0.003965417627087;0.001487217411461;0.000339807300782;0.000064756240505;0.344277286018168;1.141204992393926;1.763600961519507;2.636016043543590;4.298389897526308;6.065021935118380;9.286956478741027;8.219674081786627;1.631700294576302;2.412911026485272;1.769635429672034;165.065917969000000;-20.592760086100000
7,759;0.494874866780524;0.286243276932270;0.117326274561110;0.051861043081958;0.020087024001246;0.003392703279577;0.001311007824220;0.000310337931992;0.000059690690078;0.288495235613772;1.001541090837172;1.577493185203058;2.398262297870798;4.002807619256473;5.725557267516201;8.901546631014204;7.692988351068301;1.454728392699151;2.339935054437261;1.943450426525888;165.235504150000000;-20.614339828500000
7,760;0.683632085532860;0.415183504326626;0.180707674975021;0.083737764430906;0.034035512290400;0.006125770704671;0.002416210429058;0.000589062365264;0.000119355373439;0.429604020190865;1.440255635539895;2.241193650522349;3.362404647670730;5.505896673102834;7.776088078936817;11.914757434950715;10.640931300060538;2.002425361214188;3.100638580277511;2.323289712453649;165.293869019000000;-20.808258056600000
7,761;0.596684177977636;0.354346288398740;0.148446497065785;0.065600470145083;0.025005050376677;0.004067900431996;0.001557616187577;0.000373148439135;0.000075225982381;0.354174896321270;1.157037037077460;1.783434558192563;2.670675890698972;4.387440185139585;6.243879772969738;9.670296298204274;8.670976917425989;1.614099364973613;2.497918665575439;1.882582730726758;165.483032227000000;-20.901126861600002
7,762;0.570719684454065;0.335059348149999;0.138773803534423;0.061026102626373;0.023281651773192;0.003837579259907;0.001485083555031;0.000363689464455;0.000075810332931;0.333722924043133;1.104359187496871;1.714044358495875;2.579711827440730;4.271407467587083;6.112961292062963;9.549808931726160;8.564351346165088;1.542236418452336;2.449488814561758;1.802900046504613;165.638488770000010;-21.054235458400001
7,763;0.453226574634053;0.255358560586811;0.098653034966118;0.040603248853683;0.014303622492336;0.002007674409856;0.000716051154728;0.000157242001039;0.000028844445989;0.246658241352470;0.807561770750711;1.241619337559475;1.843336496745595;3.003254989787830;4.248029955913289;6.576066168569918;5.936039521433797;1.132283458337439;1.669717460211062;1.331479435525839;165.800170898000000;-21.176973342899998
7,764;0.558163057416508;0.327145174691642;0.133847129445652;0.057806555942762;0.021405304740028;0.003226261948560;0.001172047027960;0.000258737390318;0.000047770132191;0.322121073771486;1.042682197280570;1.598445453569752;2.367193422686571;3.837029313055631;5.390237712457897;8.242422765764530;7.356988691838397;1.498739768086578;2.125952014089077;1.607793923477513;165.950073242000000;-21.309209823600000
7,765;0.536885172051065;0.311063248005741;0.127458129425949;0.056021570183211;0.021352038699367;0.003349846738155;0.001216160975043;0.000258756212639;0.000044152175529;0.310368450945653;1.042277174325456;1.616628408452035;2.409191353037564;3.912446360570740;5.477511244480598;8.295152205728209;7.468155559762671;1.476928014849321;2.184361794863344;1.580782990795643;166.147430420000010;-21.411855697600000
7,766;0.557819836068256;0.326478566733481;0.135435125922619;0.059825766710511;0.022732781609053;0.003547715417346;0.001304530689792;0.000289040886529;0.000052456025850;0.327433665854929;1.085458992602914;1.672486809680218;2.485509951853683;4.036906682058468;5.675937071057183;8.671541937276771;7.852703717987909;1.544032017988346;2.264021391695664;1.778377779991539;166.320343017999990;-21.525524139400002
7,767;0.583348934462906;0.344874690246872;0.145037994877232;0.064870126883042;0.025141819979871;0.004204456560473;0.001625523583873;0.000387811979480;0.000075121762948;0.348739786193609;1.164159101257120;1.805332986211779;2.717785913195186;4.482359662210051;6.383950110750100;9.841851176997961;8.833674722501916;1.658631093028388;2.590963159373595;2.071148249842726;166.489791870000000;-21.662797927900002
7,768;0.526699678186407;0.306022645181328;0.126361738874114;0.056012056460264;0.021603198752172;0.003574991018594;0.001368181049342;0.000320147692279;0.000060394846919;0.308732086681251;1.051331367806181;1.643440787296723;2.478121711674253;4.101626966141479;5.841914832596164;9.034672339727473;8.148621753419690;1.506896712050471;2.373172330831627;1.999748035184412;166.651489258000000;-21.796665191700001
7,769;0.547185816481249;0.317691299607222;0.130613923705528;0.057588160980271;0.021978114707739;0.003467742689592;0.001274950252288;0.000278787168868;0.000048859258315;0.317151964305950;1.062270715094559;1.645189823342072;2.452318582924813;3.992078807327435;5.610601840584597;8.548287877959213;7.598906510355652;1.550420930925750;2.246847564628718;1.739694878910270;166.856369019000000;-21.907209396399999
7,770;0.613470584398431;0.361971099441550;0.153100681938688;0.069868396977612;0.028020336541948;0.004936198195463;0.001929464932345;0.000462884016815;0.000090563445126;0.368450609595939;1.261021476662841;1.969835993409349;2.975017764686538;4.906280464853060;6.949068863017952;10.667663755039916;9.598497350829495;1.882005241297737;2.800214640074229;2.250314364267068;167.009262084999990;-22.063423156700001
7,771;0.593710399339275;0.348068037957222;0.147085809098513;0.067664800887863;0.027526135182333;0.004972236057281;0.001966903515376;0.000481054731896;0.000097055089379;0.356636080050496;1.250545103015692;1.967028527976357;2.987049376039969;4.956232985137632;7.043526172362040;10.871124001072866;9.696150650187025;1.892071700577949;2.857051598036402;2.202215925236159;167.114547729000010;-22.259307861300002
7,772;0.561496643576642;0.326439569013386;0.136364506616489;0.062061784788185;0.025141298493812;0.004816040020179;0.002037616913894;0.000558419939307;0.000125099771169;0.331985292787398;1.176011293211507;1.881901653304555;2.929721672155130;5.051317329729269;7.389378032620590;11.773791196474704;10.346785003149289;1.810080953287293;3.100377536532336;2.607042360570095;167.225158690999990;-22.442720413200000
7,773;0.638694729235326;0.378590267459607;0.160480727798334;0.074007701540795;0.030437598414649;0.005835221174609;0.002440208562004;0.000659598320720;0.000147965395690;0.385914875701151;1.346524547504200;2.141201886559483;3.289196180284653;5.577790367472153;8.084987191248867;12.727313587119767;11.295340085012803;2.112296749069345;3.348134667588981;2.843494656262368;167.439208984000000;-22.493465423600000
7,774;0.647832719253973;0.381658453212856;0.160691932711906;0.073925330891452;0.030443687491235;0.005836774427477;0.002417610722018;0.000643027536959;0.000146246526970;0.385717461100545;1.347865562548561;2.144489854535295;3.286865809408931;5.540921645338715;7.995298410801520;12.576575657363403;11.102062772461325;2.140964020115843;3.245978941557582;2.565430159593758;167.600738525000000;-22.629730224599999
7,775;0.632987946242457;0.369449526919795;0.152322087654302;0.068335574093889;0.027307490275148;0.005053041334339;0.002082111693355;0.000548784605204;0.000119983580776;0.363515278432289;1.242606944383057;1.963570886231363;3.015968618151379;5.108997403434320;7.386265307700577;11.638138730400909;10.243083364155238;1.923991744609865;3.055898924239046;2.445012384964371;167.595062256000010;-22.791353225700000
7,776;0.565042335224192;0.322039718343564;0.129012606792512;0.056040816240291;0.021245694702302;0.003510162750450;0.001397150442615;0.000377715838106;0.000094673628122;0.312422473955206;1.039199305027561;1.618729553186065;2.445578696738152;4.106280757476843;5.984650295364719;9.700699118559262;8.420132109257484;1.586998579532063;2.377505110212722;1.889966428718979;167.392089844000000;-22.778028488200000
7,777;0.586084950072872;0.337849823264682;0.137003243092269;0.060142463907003;0.023089008201962;0.003823176307191;0.001503708814845;0.000401737112014;0.000102301712117;0.329530247009360;1.098739095664769;1.708079338695028;2.572706427578271;4.284701848837291;6.208103181477072;10.018485030942848;8.723167868939372;1.705402426644310;2.423089808566655;1.864554479031451;167.200592040999990;-22.643529892000000
7,778;0.593640008524203;0.344376651399549;0.141341588843352;0.062758055657958;0.024399745716889;0.004169974242231;0.001685506693994;0.000475140573879;0.000129174883489;0.339719206226597;1.141993701446211;1.780331609725751;2.698392882312125;4.544169637755353;6.665367685297695;10.975135523749152;9.500839071843574;1.771968125869542;2.599104188686700;1.987037006167712;167.050338745000000;-22.701480865499999
7,779;0.554803578106068;0.314205141182169;0.126890536622591;0.057035474714345;0.023221052875745;0.004616710730263;0.001999838546619;0.000575014062693;0.000142102085634;0.310043937647083;1.113234317095624;1.806319960926589;2.851483701451972;4.998925031670536;7.409937959162741;12.055651236913254;10.443326907702774;1.826099242989248;3.085102226672318;2.524636124940571;167.695831298999990;-22.911266326900002
7,780;0.512046781733044;0.289960353379352;0.115974825867864;0.050821245524416;0.019821979336614;0.003572492979684;0.001456051183848;0.000371997843327;0.000076022934014;0.284868612436465;0.992737938395593;1.582286041439636;2.446714770821353;4.187748671952249;6.103110874271526;9.641995765209845;8.661515952641969;1.553302307713384;2.563238095320367;2.256974424718597;167.661651611000000;-22.830795288099999
7,781;0.470392554321231;0.270409059158325;0.114990403326519;0.055376148239897;0.024288334787848;0.004993413517709;0.002059669513740;0.000507436152531;0.000093533801486;0.286796584362545;1.160548925659617;1.910406286962063;2.993258696378823;5.076243734692213;7.244811489477128;11.106275059184487;10.021862404892563;1.920975686108523;3.039437484207926;2.487643381245455;222.829162598000010;-23.203998565700001
7,782;0.483426858193963;0.278943283991494;0.119177947258327;0.057743761012121;0.025503535229310;0.005255465783200;0.002156923176691;0.000526377691989;0.000096632529722;0.297535733789262;1.206636762432189;1.979931453516451;3.086217896530389;5.199000029325344;7.390079667514788;11.284940706789399;10.242136713842365;1.977911871573989;3.074190592608792;2.402021704620541;222.912231445000000;-23.115255355799999
7,783;0.446237297896296;0.250944950791090;0.102758111793002;0.047606105368417;0.019828907333799;0.003633937432120;0.001402728366748;0.000312469513399;0.000051493574391;0.256191578651450;0.992157653042794;1.611318051364094;2.484501367902056;4.154441389677471;5.896700466443235;8.985398452569006;7.927504078043938;1.691625098963512;2.439922054610772;2.010860555787118;225.012496948000010;-23.323188781700001
7,784;0.563737651375473;0.328474262891293;0.140660165280510;0.068155353216243;0.030236314665381;0.006328428029262;0.002622735816493;0.000652128268706;0.000123130449605;0.349054722432735;1.372138013670736;2.235414009428720;3.454653248973889;5.765831803747762;8.172958088402366;12.393593587202050;11.207569790610185;2.279948051977790;3.373645052483401;2.710282299542168;224.980422973999990;-23.029912948600000
7,785;0.483364409670584;0.278852848336136;0.117116831867938;0.055507782556972;0.023912040464077;0.004665829840188;0.001837097785851;0.000413240844038;0.000067958911989;0.291084699523140;1.142801824099734;1.859570987825858;2.878547571102941;4.780277078501636;6.734289587825206;10.111634990602363;8.497490496069760;2.014835205028197;2.785498676583229;2.102066246540195;225.116760254000010;-23.020778656000001
7,786;0.512919778082729;0.304409860682164;0.133722779928636;0.065863347742626;0.029645884076914;0.006254667289974;0.002568157380554;0.000620441094592;0.000112085093319;0.334799146450511;1.357065064551253;2.219724961541423;3.426547113552541;5.689225873891399;8.018017732981456;12.078394514726124;10.407396690309499;2.400930616008938;3.289437226064206;2.628339520298546;225.164062500000000;-23.207160949700000
7,787;0.482955503709776;0.277957870654913;0.118123423467208;0.057160536019169;0.025298010573353;0.005171490883913;0.002085881723034;0.000490005366186;0.000086072985812;0.294717842482484;1.199397772386435;1.967042494082325;3.055238101739493;5.106353941068968;7.205817505687610;10.900139726560086;9.438834329035931;2.099489950791170;2.970529584766600;2.418582737421491;225.487640381000010;-23.387500762900000
7,788;0.487896113632888;0.284460559707078;0.123428800536489;0.060898346204905;0.027544595096301;0.005839468893730;0.002392926121392;0.000571273390386;0.000100704325406;0.309445587675842;1.286181124019207;2.120279495974757;3.287604997610479;5.481755757739257;7.727189665737542;11.651834438101034;10.076203645219893;2.249389662191323;3.186604731856060;2.639634859442143;225.550277709999990;-23.300697326700000
7,789;0.492627104808165;0.284546963237686;0.122960162187944;0.059376512465502;0.025649413982985;0.004959876900337;0.001986827592530;0.000487527002773;0.000096381062844;0.307112296320652;1.203466386202884;1.938422453196931;2.982026677444170;4.981911155154137;7.089520251589859;10.932966412566593;10.720530273029642;1.805299000256680;2.863766651337308;2.128826978172136;210.570831298999990;-23.445499420200001
7,790;0.484732700400360;0.282150206502744;0.124926821189618;0.061704066187444;0.027423427312003;0.005698417576459;0.002385950517500;0.000628551524771;0.000136583060377;0.313942983655405;1.274683224953881;2.085525979837010;3.244176297218557;5.500803165027723;7.925520988796888;12.383340600365003;12.643983478633638;1.764391325944869;3.213486826852570;2.506126725855786;210.446121215999990;-23.367708206200000
7,791;0.500177511617973;0.291358111304264;0.128601694932540;0.063483621488362;0.028163529143865;0.005700885248856;0.002327366717573;0.000586403077305;0.000120566139629;0.322905200698867;1.296965284203094;2.104422552961607;3.237946002512087;5.413174505379674;7.717701168538474;11.921305127285523;11.756517773038379;1.909455409619001;3.099591762509970;2.296491220182768;210.593734740999990;-23.319057464600000
7,792;0.466236786711606;0.264017048749215;0.110551165100014;0.051886814665742;0.021677074731782;0.003977915779142;0.001574418450456;0.000389965155748;0.000079793812612;0.275074968164963;1.058186856779857;1.704453353193637;2.619718548929368;4.394273632864989;6.316462784040779;9.864355756385274;9.771336270160880;1.618890892723130;2.524545790355678;2.000285689446049;212.270828247000000;-23.915834426899998
7,793;0.276650578281101;0.138401672262418;0.047494177142531;0.018394627767070;0.006159513983217;0.000796921239647;0.000269226831982;0.000051300465866;0.000007221663529;0.134339874345457;0.471219521966044;0.743499355412459;1.128098523892565;1.872729860804739;2.677731696580721;4.164843595776296;4.134247620951275;0.705198761781372;1.065203668275840;0.839289633091558;212.369888306000010;-23.813598632800002
7,794;0.485151470095424;0.273786337735975;0.112496926075175;0.052069212897408;0.021707891145060;0.004134571139830;0.001691416872643;0.000441999064235;0.000095958125296;0.279065996022403;1.060084829837572;1.719113316108167;2.671460565563287;4.552120624763323;6.621765090428327;10.479589766990516;10.501191043020778;1.608213325468841;2.674310758932805;2.046265343597757;212.418029784999990;-23.904226303100000
7,795;0.516378288339982;0.307911350739248;0.137417649707040;0.069262070429662;0.032390578190217;0.007650994434109;0.003405697830045;0.000949357762846;0.000206730345914;0.347160922239401;1.485401205912692;2.489887665062762;3.949712747557339;6.767409832880189;9.720386466352668;15.035790878377469;12.381083362970298;2.849320943178380;4.056070821427979;3.200429179921730;229.279159545999990;-23.954156875599999
7,796;0.494326437732543;0.291442630641244;0.128496251673548;0.064070890411779;0.029460474264600;0.006693029923704;0.002918104873795;0.000789207978257;0.000166114889125;0.323164986492606;1.366042124187111;2.282927012438319;3.612074369711093;6.176144880912257;8.889462168665485;13.705362279886725;11.341650415462940;2.610770113919006;3.715510492041764;2.834119796495395;229.231170654000010;-23.887918472300001
7,797;0.631005193742640;0.393546627061475;0.184433865456357;0.096139029828846;0.046835066840017;0.012148035476966;0.005756745045731;0.001798178475986;0.000455173351754;0.479751039538854;2.055928338522890;3.440546373574715;5.460350495695510;9.409626714440897;13.613446571403337;20.000000000000007;17.656340059563924;3.919027940277786;5.716852299067249;4.599775722082445;231.662506103999990;-24.444599151599999
7,798;0.594190814342212;0.368353079235592;0.170241521500051;0.087365100478579;0.041919102473483;0.010652316715585;0.004968599307258;0.001489834632514;0.000351559960046;0.436311586828683;1.863670775261056;3.130834914211142;4.979516554058561;8.530779616809332;12.245231771557048;18.859727925673596;15.742854534709309;3.482238110596063;5.138550392035268;4.110236756343552;231.698043823000010;-24.298639297499999
7,799;0.502750924214501;0.298415262788663;0.130808247615778;0.064045654955242;0.028646478200426;0.006260349526074;0.002709844711116;0.000730860796861;0.000153186616727;0.327053863520850;1.324310779988894;2.193126656559405;3.454945467036753;5.922242407237006;8.557908507238679;13.228612494024190;11.320004979622356;2.399297714685498;3.606238600198348;3.127761360863378;229.862503051999990;-25.104000091600000
7,800;0.611823699634894;0.381489820718987;0.177282158253908;0.090919557161253;0.043159254515768;0.010659989772865;0.004945095522958;0.001495130516754;0.000360443431455;0.454276141304508;1.881735665715666;3.131260868803618;4.965208233217152;8.531894022124842;12.300275856386016;19.060671344831039;16.089871211741801;3.489570801180729;5.198543913548461;4.229201456421903;229.925033568999990;-25.038105010999999
7,801;0.194386786365875;0.120450930961683;0.051589141781888;0.023274047610122;0.009320453803653;0.001646130047084;0.000629561337766;0.000139320691116;0.000023250293350;0.125116387715127;0.563815040911731;0.950543661486369;1.525989444289295;2.680353349597583;3.934646927855471;6.228346127182879;5.626978517759858;1.230320990935192;1.664406312898862;1.345131818293660;45.262500762899997;-25.960832595799999
7,802;0.188167026650672;0.116755735285675;0.049760647503722;0.022045463645103;0.008567583078346;0.001439128901899;0.000540530606823;0.000117296284193;0.000019213261799;0.120513928341268;0.539301699932603;0.897589048471626;1.426829308365678;2.487678415805610;3.649425048266954;5.772408811720513;5.427059781461724;1.102454552927890;1.529981327891551;1.194445316677633;45.043228149400001;-25.959936142000000
7,803;0.195363165878155;0.123142602950876;0.053599943260556;0.024187494531161;0.009586591661588;0.001630083369856;0.000607089053796;0.000128728175871;0.000020431040440;0.129403200112682;0.580272786649791;0.969859080322522;1.542623844168072;2.673000445701558;3.888511683473402;6.085454461114645;5.739326649569888;1.178811039395762;1.632205318238074;1.321359381140725;44.854701995799999;-25.838077545200001
7,804;0.193716210015606;0.122176268034729;0.053327831644527;0.024173002056337;0.009598846440740;0.001629754165022;0.000613206914889;0.000134790108561;0.000022521396449;0.128200189650626;0.580336298402121;0.970699198166951;1.542498723922038;2.671885943548229;3.895658725169998;6.138650610803637;6.042660899139727;1.161099379702043;1.608195211122842;1.234031522545713;44.679130554200000;-25.707180023199999
7,805;0.184206648593126;0.118543158986528;0.051972518773363;0.022781293632323;0.008452524773447;0.001250470230500;0.000442343482416;0.000090028349976;0.000013991722589;0.124151220013867;0.550905052115740;0.894973206201176;1.384376815005303;2.336260717541208;3.356926517069743;5.233505078911510;5.088524827369087;1.059048453497383;1.361874950066698;1.030267290499752;44.463222503700003;-25.645904541000000
7,806;0.155115114842130;0.090254524629833;0.034592569810905;0.013942772742737;0.004819666379692;0.000623668244134;0.000199711856199;0.000033334989169;0.000003947538382;0.100000000000000;0.384426349343183;0.626871329392677;0.976742051849241;1.656506669645017;2.376420295051698;3.686606681323334;3.566819489128807;0.734242768478108;0.981663535417900;0.750910024643927;44.286689758300000;-25.516283035299999
7,807;0.141138916507953;0.079009532058789;0.028896997846453;0.011419425304837;0.003945059696434;0.000528622554098;0.000172759937778;0.000029403221447;0.000003518386057;0.100000000000000;0.332522229746361;0.547621940539778;0.862075915536426;1.489086355553932;2.174330128755239;3.421224573072845;3.187361948006654;0.651658084005897;0.909147285198654;0.722007498189292;44.187919616700000;-25.313524246200000
7,808;0.135773093519295;0.075696739120158;0.027574905261815;0.010827596652250;0.003673758456998;0.000465708613918;0.000147913012025;0.000024288050571;0.000002797381672;0.100000000000000;0.320705249750211;0.527850523609071;0.827099164868724;1.417305666226467;2.055485188410321;3.214783407252586;3.114893150970983;0.616345512412049;0.849833158162131;0.666701363493014;44.037807464600000;-25.144496917700000
